session_id,duration,event_count,prop_Information,prop_Warning,prop_Error,top_transition_src,top_transition_dest,top_transition_freq,error_persistence,label
2500,5.35,8,1.0,0.0,0.0,9008,9007,0.2857142857142857,0,0
2501,2.8333333333333335,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2502,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2503,2.55,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2504,1.7833333333333334,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2505,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2506,6.433333333333334,6,1.0,0.0,0.0,16394,16384,0.4,0,0
2507,6.516666666666667,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.3333333333333333,0,0
2508,3.433333333333333,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2509,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2510,1.9833333333333334,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2511,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2512,5.316666666666666,6,1.0,0.0,0.0,16394,16384,0.4,0,0
2513,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2514,1.65,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2515,21.633333333333333,34,1.0,0.0,0.0,9008,9007,0.36363636363636365,0,0
2516,5.516666666666667,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2517,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2518,0.55,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2519,2.6166666666666667,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2520,4.033333333333333,12,1.0,0.0,0.0,16394,16384,0.09090909090909091,0,0
2521,7.133333333333334,82,0.5975609756097561,0.3902439024390244,0.012195121951219513,10010,10010,0.35802469135802467,0,0
2522,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2523,14.85,14,1.0,0.0,0.0,9008,9007,0.38461538461538464,0,0
2524,1.0,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2525,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2526,5.916666666666667,7,0.8571428571428571,0.0,0.14285714285714285,16394,16384,0.16666666666666666,0,0
2527,1.8,11,0.7272727272727273,0.0,0.2727272727272727,1003,1003,0.2,1,0
2528,6.233333333333333,11,0.9090909090909091,0.09090909090909091,0.0,17,17,0.2,0,0
2529,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2530,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2531,3.4833333333333334,24,1.0,0.0,0.0,15,15,0.17391304347826086,0,0
2532,8.883333333333333,16,1.0,0.0,0.0,9008,9007,0.13333333333333333,0,0
2533,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2534,0.016666666666666666,3,1.0,0.0,0.0,566,506,0.5,0,0
2535,5.933333333333334,27,0.4074074074074074,0.5925925925925926,0.0,10010,10010,0.5384615384615384,0,0
2536,13.133333333333333,10,1.0,0.0,0.0,9008,9007,0.4444444444444444,0,0
2537,19.933333333333334,32,1.0,0.0,0.0,9008,9007,0.25806451612903225,0,0
2538,8.583333333333334,5,1.0,0.0,0.0,9008,9007,0.5,0,0
2539,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2540,5.933333333333334,9,1.0,0.0,0.0,9008,9007,0.125,0,0
2541,2.1333333333333333,2,1.0,0.0,0.0,7040,7040,1.0,0,0
2542,1.6166666666666667,5,1.0,0.0,0.0,9008,9007,0.5,0,0
2543,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2544,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2545,0.7333333333333333,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2546,6.383333333333334,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2547,3.6166666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2548,2.0,8,1.0,0.0,0.0,16394,16384,0.2857142857142857,0,0
2549,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2550,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2551,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2552,9.133333333333333,8,1.0,0.0,0.0,9008,9007,0.42857142857142855,0,0
2553,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2554,8.55,8,0.75,0.25,0.0,9008,9007,0.2857142857142857,0,0
2555,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2556,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2557,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2558,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2559,1.25,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2560,3.1666666666666665,8,1.0,0.0,0.0,9008,9007,0.2857142857142857,0,0
2561,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2562,1.9166666666666667,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2563,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2564,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2565,7.016666666666667,6,1.0,0.0,0.0,16394,16384,0.4,0,0
2566,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2567,6.983333333333333,8,1.0,0.0,0.0,9008,9007,0.42857142857142855,0,0
2568,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2569,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2570,0.1,3,1.0,0.0,0.0,9008,1001,0.5,0,0
2571,5.883333333333334,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2572,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2573,4.15,5,1.0,0.0,0.0,16394,566,0.25,0,0
2574,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2575,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2576,0.48333333333333334,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2577,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2578,0.0,2,1.0,0.0,0.0,35,37,1.0,0,0
2579,0.13333333333333333,3,1.0,0.0,0.0,6013,9008,0.5,0,0
2580,1.6833333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2581,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2582,11.2,35,0.9142857142857143,0.0,0.08571428571428572,9008,9007,0.20588235294117646,1,0
2583,6.6,5,0.0,0.0,1.0,10010,10010,1.0,1,0
2584,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2585,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2586,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2587,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2588,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2589,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2590,8.95,73,0.4657534246575342,0.4931506849315068,0.0410958904109589,10010,10010,0.4444444444444444,1,0
2591,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2592,3.8,11,0.7272727272727273,0.0,0.2727272727272727,1003,1003,0.3,1,0
2593,9.3,10,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2594,3.3833333333333333,14,1.0,0.0,0.0,17,17,0.15384615384615385,0,0
2595,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2596,6.716666666666667,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2597,1.25,8,1.0,0.0,0.0,9008,9007,0.14285714285714285,0,0
2598,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2599,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2600,0.13333333333333333,6,1.0,0.0,0.0,0,0,0.2,0,0
2601,4.866666666666666,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2602,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2603,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2604,11.5,10,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2605,3.45,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2606,2.566666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2607,27.816666666666666,42,0.8809523809523809,0.047619047619047616,0.07142857142857142,9008,9007,0.17073170731707318,1,0
2608,9.066666666666666,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2609,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2610,0.03333333333333333,4,1.0,0.0,0.0,1,1,1.0,0,0
2611,0.06666666666666667,7,1.0,0.0,0.0,24,1,0.5,0,0
2612,6.35,6,1.0,0.0,0.0,16394,16384,0.4,0,0
2613,1.0166666666666666,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2614,3.15,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2615,9.933333333333334,10,1.0,0.0,0.0,9008,9007,0.4444444444444444,0,0
2616,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2617,2.1,2,1.0,0.0,0.0,7040,7040,1.0,0,0
2618,6.483333333333333,4,0.5,0.5,0.0,9008,9007,0.3333333333333333,0,0
2619,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2620,5.116666666666666,5,0.8,0.2,0.0,17,16394,0.25,0,0
2621,0.21666666666666667,3,1.0,0.0,0.0,9008,9007,0.5,0,0
2622,4.616666666666666,5,0.8,0.0,0.2,16394,16384,0.25,0,0
2623,18.383333333333333,16,1.0,0.0,0.0,9008,9007,0.4666666666666667,0,0
2624,0.016666666666666666,3,1.0,0.0,0.0,566,506,0.5,0,0
2625,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2626,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2627,3.1166666666666667,32,0.46875,0.53125,0.0,10010,10010,0.5161290322580645,0,0
2628,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2629,21.533333333333335,30,0.9666666666666667,0.03333333333333333,0.0,9008,9007,0.13793103448275862,0,0
2630,21.366666666666667,235,0.9191489361702128,0.06382978723404255,0.01276595744680851,55,55,0.08974358974358974,1,0
2631,4.6,11,1.0,0.0,0.0,1,1,0.3,0,0
2632,7.55,7,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2633,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2634,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2635,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2636,3.7,52,0.7115384615384616,0.2692307692307692,0.019230769230769232,10010,10010,0.13725490196078433,0,0
2637,11.133333333333333,224,0.8839285714285714,0.10714285714285714,0.008928571428571428,55,55,0.09417040358744394,0,0
2638,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2639,4.0,9,1.0,0.0,0.0,0,0,0.5,0,0
2640,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2641,2.6333333333333333,13,1.0,0.0,0.0,17,17,0.3333333333333333,0,0
2642,5.366666666666666,16,1.0,0.0,0.0,1,1,0.2,0,0
2643,0.1,3,1.0,0.0,0.0,566,506,0.5,0,0
2644,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2645,0.0,1,0.0,0.0,1.0,0,0,0.0,0,0
2646,2.45,31,0.967741935483871,0.0,0.03225806451612903,0,0,0.13333333333333333,0,0
2647,4.666666666666667,29,0.4482758620689655,0.5517241379310345,0.0,10010,10010,0.5,0,0
2648,1.05,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2649,4.333333333333333,3,0.6666666666666666,0.3333333333333333,0.0,10016,9008,0.5,0,0
2650,2.566666666666667,8,1.0,0.0,0.0,17,17,0.2857142857142857,0,0
2651,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2652,8.416666666666666,6,1.0,0.0,0.0,16394,16384,0.6,0,0
2653,7.2,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2654,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2655,10.383333333333333,12,1.0,0.0,0.0,9008,9007,0.45454545454545453,0,0
2656,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2657,3.283333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2658,2.433333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2659,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2660,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2661,4.816666666666666,6,1.0,0.0,0.0,16394,16384,0.4,0,0
2662,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2663,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2664,4.7,5,1.0,0.0,0.0,9008,9007,0.5,0,0
2665,6.433333333333334,7,0.8571428571428571,0.14285714285714285,0.0,16394,16384,0.3333333333333333,0,0
2666,0.5166666666666667,3,1.0,0.0,0.0,16,16394,0.5,0,0
2667,5.15,8,1.0,0.0,0.0,16,16,0.42857142857142855,0,0
2668,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2669,0.6333333333333333,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2670,4.883333333333334,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2671,4.65,15,1.0,0.0,0.0,9008,9007,0.14285714285714285,0,0
2672,6.516666666666667,81,0.5679012345679012,0.41975308641975306,0.012345679012345678,10010,10010,0.375,0,0
2673,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2674,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2675,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2676,16.133333333333333,14,1.0,0.0,0.0,9008,9007,0.46153846153846156,0,0
2677,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2678,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2679,2.1166666666666667,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2680,1.0666666666666667,11,1.0,0.0,0.0,9008,9007,0.1,0,0
2681,6.633333333333334,79,0.5569620253164557,0.43037974683544306,0.012658227848101266,10010,10010,0.3974358974358974,0,0
2682,1.9166666666666667,3,0.6666666666666666,0.0,0.3333333333333333,1796,9008,0.5,0,0
2683,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2684,6.133333333333334,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2685,5.116666666666666,16,1.0,0.0,0.0,9008,9007,0.2,0,0
2686,5.1,8,1.0,0.0,0.0,9008,9007,0.2857142857142857,0,0
2687,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2688,2.3,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2689,11.333333333333334,100,0.99,0.0,0.01,1004,1004,0.5454545454545454,0,0
2690,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2691,1.9833333333333334,7,1.0,0.0,0.0,9008,9007,0.16666666666666666,0,0
2692,0.23333333333333334,3,1.0,0.0,0.0,158,9008,0.5,0,0
2693,3.283333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2694,4.966666666666667,20,1.0,0.0,0.0,9008,9007,0.10526315789473684,0,0
2695,17.733333333333334,11,1.0,0.0,0.0,9008,9007,0.4,0,0
2696,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2697,9.066666666666666,10,1.0,0.0,0.0,9008,9007,0.5555555555555556,0,0
2698,0.2,27,0.9629629629629629,0.037037037037037035,0.0,0,0,0.07692307692307693,0,0
2699,20.7,268,0.9328358208955224,0.05970149253731343,0.007462686567164179,55,55,0.0749063670411985,0,0
2700,9.9,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2701,8.75,17,1.0,0.0,0.0,1,1,0.1875,0,0
2702,0.15,10,1.0,0.0,0.0,0,0,0.2222222222222222,0,0
2703,6.516666666666667,74,0.6081081081081081,0.3783783783783784,0.013513513513513514,10010,10010,0.3150684931506849,0,0
2704,2.933333333333333,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2705,1.4666666666666666,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2706,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2707,0.8166666666666667,3,1.0,0.0,0.0,16,9008,0.5,0,0
2708,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2709,6.0,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.5,0,0
2710,2.6,4,1.0,0.0,0.0,7040,16394,0.3333333333333333,0,0
2711,0.85,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2712,3.066666666666667,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2713,4.85,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2714,2.6166666666666667,6,1.0,0.0,0.0,9008,9007,0.2,0,0
2715,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2716,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2717,3.95,25,0.44,0.56,0.0,10010,10010,0.4583333333333333,0,0
2718,3.9166666666666665,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2719,4.316666666666666,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2720,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2721,12.516666666666667,10,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2722,0.13333333333333333,5,1.0,0.0,0.0,566,506,0.25,0,0
2723,0.8166666666666667,23,0.391304347826087,0.6086956521739131,0.0,10010,10010,0.5909090909090909,0,0
2724,1.6833333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2725,3.4,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2726,5.666666666666667,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2727,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2728,1.5,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2729,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2730,10.783333333333333,13,1.0,0.0,0.0,1,1,0.25,0,0
2731,6.516666666666667,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2732,2.6166666666666667,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2733,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2734,1.5333333333333334,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2735,2.1166666666666667,2,1.0,0.0,0.0,7040,7040,1.0,0,0
2736,1.2666666666666666,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2737,7.533333333333333,8,1.0,0.0,0.0,9008,9007,0.5714285714285714,0,0
2738,1.2166666666666666,3,1.0,0.0,0.0,0,16394,0.5,0,0
2739,9.583333333333334,13,0.38461538461538464,0.6153846153846154,0.0,1008,1008,0.3333333333333333,0,0
2740,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2741,4.116666666666666,2,0.0,1.0,0.0,17,17,1.0,0,0
2742,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2743,10.833333333333334,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,16394,16384,0.2,0,0
2744,19.133333333333333,22,0.9090909090909091,0.09090909090909091,0.0,9008,9007,0.23809523809523808,0,0
2745,33.833333333333336,480,1.0,0.0,0.0,1,1,0.4279749478079332,0,0
2746,6.233333333333333,12,0.9166666666666666,0.08333333333333333,0.0,9008,9007,0.2727272727272727,0,0
2747,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2748,16.25,17,0.9411764705882353,0.058823529411764705,0.0,9008,9007,0.3125,0,0
2749,0.2,29,0.9310344827586207,0.06896551724137931,0.0,0,0,0.17857142857142858,0,0
2750,16.1,243,0.9012345679012346,0.07407407407407407,0.024691358024691357,55,55,0.08264462809917356,1,0
2751,0.45,2,1.0,0.0,0.0,0,6013,1.0,0,0
2752,0.23333333333333334,5,1.0,0.0,0.0,1,1,0.75,0,0
2753,5.766666666666667,14,1.0,0.0,0.0,17,17,0.15384615384615385,0,0
2754,0.21666666666666667,8,1.0,0.0,0.0,172,566,0.14285714285714285,0,0
2755,3.45,71,0.4507042253521127,0.39436619718309857,0.15492957746478872,10010,10010,0.35714285714285715,1,0
2756,0.0,2,1.0,0.0,0.0,44,44,1.0,0,0
2757,0.1,3,1.0,0.0,0.0,9008,98,0.5,0,0
2758,1.9333333333333333,2,0.0,1.0,0.0,17,17,1.0,0,0
2759,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2760,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2761,0.48333333333333334,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,17,17,0.4,0,0
2762,0.5333333333333333,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2763,12.8,15,1.0,0.0,0.0,9008,9007,0.21428571428571427,0,0
2764,2.0,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2765,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2766,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2767,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2768,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2769,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2770,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2771,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2772,10.55,11,0.9090909090909091,0.09090909090909091,0.0,16394,16384,0.2,0,0
2773,3.8333333333333335,10,1.0,0.0,0.0,0,0,0.2222222222222222,0,0
2774,6.566666666666666,83,0.6024096385542169,0.3855421686746988,0.012048192771084338,10010,10010,0.35365853658536583,0,0
2775,7.9,8,1.0,0.0,0.0,0,0,0.2857142857142857,0,0
2776,0.7166666666666667,3,1.0,0.0,0.0,7040,9008,0.5,0,0
2777,0.9166666666666666,5,1.0,0.0,0.0,16394,16384,0.25,0,0
2778,14.033333333333333,10,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2779,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2780,0.1,3,0.6666666666666666,0.0,0.3333333333333333,9008,1796,0.5,0,0
2781,1.3333333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2782,3.95,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2783,4.533333333333333,6,1.0,0.0,0.0,9008,9007,0.4,0,0
2784,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2785,1.8,12,1.0,0.0,0.0,16394,9008,0.09090909090909091,0,0
2786,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2787,5.1,5,0.8,0.2,0.0,9008,9007,0.5,0,0
2788,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2789,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2790,6.833333333333333,6,1.0,0.0,0.0,7040,7040,0.4,0,0
2791,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2792,5.5,18,1.0,0.0,0.0,9008,102,0.058823529411764705,0,0
2793,23.166666666666668,14,0.5714285714285714,0.42857142857142855,0.0,17,17,0.23076923076923078,0,0
2794,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2795,1.9,2,0.5,0.5,0.0,17,158,1.0,0,0
2796,15.416666666666666,11,0.8181818181818182,0.18181818181818182,0.0,16394,16384,0.3,0,0
2797,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2798,0.0,3,1.0,0.0,0.0,0,0,1.0,0,0
2799,1.0833333333333333,28,0.9642857142857143,0.03571428571428571,0.0,0,0,0.07407407407407407,0,0
2800,15.9,272,0.9191176470588235,0.058823529411764705,0.022058823529411766,55,55,0.07749077490774908,1,0
2801,5.1,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2802,20.916666666666668,36,1.0,0.0,0.0,9008,9007,0.14285714285714285,0,0
2803,4.616666666666666,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
2804,18.933333333333334,32,1.0,0.0,0.0,9008,9007,0.22580645161290322,0,0
2805,9.883333333333333,14,1.0,0.0,0.0,9008,9007,0.23076923076923078,0,0
2806,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2807,0.8833333333333333,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2808,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2809,4.716666666666667,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2810,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2811,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2812,4.666666666666667,9,0.8888888888888888,0.1111111111111111,0.0,9008,9007,0.5,0,0
2813,3.4833333333333334,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2814,12.316666666666666,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.3333333333333333,0,0
2815,4.433333333333334,9,1.0,0.0,0.0,16394,16384,0.125,0,0
2816,7.166666666666667,30,0.5,0.5,0.0,10010,10010,0.4827586206896552,0,0
2817,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2818,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2819,0.8833333333333333,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2820,0.16666666666666666,11,1.0,0.0,0.0,0,0,0.2,0,0
2821,10.2,90,0.6555555555555556,0.3333333333333333,0.011111111111111112,10010,10010,0.2808988764044944,0,0
2822,0.5333333333333333,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2823,6.0,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.5,0,0
2824,9.583333333333334,11,1.0,0.0,0.0,9008,9007,0.2,0,0
2825,4.883333333333334,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2826,0.8833333333333333,6,1.0,0.0,0.0,1,1,0.6,0,0
2827,0.7666666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2828,2.966666666666667,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2829,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2830,8.883333333333333,7,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
2831,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2832,3.3666666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
2833,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2834,13.483333333333333,10,0.8,0.2,0.0,9008,9007,0.2222222222222222,0,0
2835,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2836,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2837,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2838,0.0,1,0.0,0.0,1.0,0,0,0.0,0,0
2839,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2840,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2841,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2842,0.5666666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2843,12.7,14,0.7857142857142857,0.21428571428571427,0.0,17,17,0.23076923076923078,0,0
